Main_Consequence	Around 15 miles (24 km) to the west, roads collapsed in McAllen as they transformed into torrents.
Cause_General	McAllen was already in the news this week for images of migrant children held in cages at a Border Patrol Processing Center in the city.
Cause_General	Some 121 miles northeast on the Texas Gulf coast, a flash flood watch was in effect for towns around Corpus Christi after more than a foot of rain had fallen, the National Weather Service said.
Cause_General	Emergency services conducted several high-water rescues in the city while police closed roadways, local media reported.
Distant_Expectations_Consequences	Between 6 and 14 inches (15 to 36 cm) of rain have fallen on areas of South Texas this week and more rainfall was possible through early Thursday, the weather service said.
Distant_Expectations_Consequences	Heavy rainfall was also expected to the north with up to 5 inches (13 cm) forecast for the Middle Mississippi Valley states of South Dakota, Nebraska, Iowa and Kansas throughout the day and into Thursday, the National Weather Service (NWS) said.
Distant_Expectations_Consequences	“Be prepared for water over roads due to rapid rises on creeks and streams or even water flowing from farm fields,” the NWS in Des Moines, Iowa, said in an advisory.
Main_Consequence	Authorities closed roadways early Wednesday in several communities along the Des Moines and Mississippi rivers in the Midwest where intense rains have already fallen over the last few days, according to the NWS.
Distant_Expectations_Consequences	Showers and thunderstorms were also expected for Rockford, Illinois, where five inches of rain fell in less than four hours on Monday night.
Main_Consequence	Emergency crews rescued people from numerous submerged vehicles.
Cause_General	While southern and central U.S. areas suffered from an abundance of rain, rains in the western United States helped slow the growth of forest fires, the National Forest Service said.
Cause_General	Colorado’s largest blaze, the 416 fire, was 35 percent contained and its San Juan forest was reopened.
Cause_General	A fire in Wyoming near the Colorado border was 94 percent contained.
Error	People walk on a street in Santiago de Cuba, in eastern Cuba, on Oct. 5, 2016.
Error	Hurricane Matthew battered the eastern tip of Cuba on Tuesday evening with strong winds, heavy downpours and floods along the coasts of Guantanamo Province.
Error	(Xinhua/Str)
Main	HAVANA, Oct. 5 (Xinhua) -- Hurricane Matthew bore down on the Bahamas on Wednesday, after lashing eastern Cuba late Tuesday and through the night.
Distant_Evaluation	"Though downgraded to a category 3 hurricane as it headed northwards towards The Bahamas and Florida, the storm was still considered ""severe"" by the Miami-based U.S. National Hurricane Center (NHC)."
Cause_General	"""Severe Hurricane Matthew bearing down on The Bahamas and aiming toward Florida,"" the agency's latest weather advisory said."
Distant_Evaluation	"In the Bahamas, Prime Minister Perry Christie has been urging residents ""to take the threat of Matthew seriously"" since at least Monday, the capital's Nassau Guardian daily reported on its website."
Distant_Expectations_Consequences	The concern is that Matthew is expected to make landfall on the most populated of the Bahamas' 700 islands and islets.
Distant_Expectations_Consequences	"""New Providence, where 85 percent of our population lives, will take a direct hit,"" Christie warned during a press conference Tuesday, adding ""what I'm telling you is get off the coastline."""
Cause_General	Cuba's government lifted the hurricane warnings and watches for its eastern provinces.
Cause_General	While still a category 4 hurricane, Matthew made landfall in Cuba at 6 p.m. local time (2200 GMT) Tuesday, in Punta Caleta, in the province of Guantanamo.
Main_Consequence	With gusts between 200 and 250 kilometers per hour, and heavy rains, Matthew blew the roof off homes, damaged buildings, including the area's iconic Hotel La Rusa, knocked down trees and electric poles, caused coastal flooding and washed away at least one bridge, Guantanamo's main newspaper, Venceremos, reported.
Distant_Evaluation	Area residents contacted by Xinhua via cell phone said rains continued in Guantanamo and Santiago de Cuba early Wednesday, but the island's emergency response system appears to have prevented casualties.
Cause_General	The U.S. states of Florida and North Carolina have declared a state of emergency, while South Carolina on Wednesday ordered the evacuation of coastal residents.
Error	Source: Xinhua| 2018-08-21 17:09:43|Editor: xuxin
Error	Video Player Close
Error	Students offer prayers for the Kerala flood victims at a school in Agartala, capital of the Northeastern state of Tripura, India, on Aug. 21, 2018.
Error	The Indian government has declared the devastating floods in southernmost state of Kerala as a calamity of severe nature, officials said Tuesday.
Error	(Xinhua/Stringer)
Main	NEW DELHI, Aug. 21 (Xinhua) -- The Indian government has declared the devastating floods in southernmost state of Kerala as a calamity of severe nature, officials said Tuesday.
Main	"""Keeping in view intensity and magnitude of the floods in Kerala, the government has declared this a calamity of severe nature,"" Indian vice-president M Venkaiah Naidu said."
Distant_Evaluation	"""We appeal our members of parliament to contribute generously from their funds towards relief and rehabilitation."""
Main	The Indian federal government in an affidavit to the high court in Kerala stated that it considers the devastating floods in Kerala as a calamity of severe nature.
Main	"""In the affidavit it has been stated by the government that it is treating the flood situation in the state as a disaster of serious nature and has categorised the same as 'L3 Level of disaster' under the national disaster management guidelines,"" an official said."
Distant_Expectations_Consequences	Experts said the declaration would enable the state to get greater monetary and other assistance from the federal government.
Cause_General	"Once a calamity is declared ""severe"", relief in repayment of loans or grant of fresh loans on concessional terms are also considered."
Cause_General	Reports said relief materials, including provisions, water, medicines and fuel are arriving at the Kochi port from different parts of India.
Cause_General	Local government officials said they were trying to restore mobile phone connectivity, electricity supply and tap water in the affected areas.
Cause_General	The movement of traffic is also being restored.
Cause_General	"""Commercial flight operations started from the navy airstrip in Kochi and trains have started running between state capital Thiruvananthapuram and Ernakulam,"" an official said."
Cause_General	So far the Indian government has announced an assistance of 85.9 million U.S. dollars for the battered state.
Cause_General	Besides, help from other states and people is continuously pouring in.
Cause_General	Reports said the death toll since the beginning of monsoons has risen close to 400 in the state.
Cause_General	The Kerala government has pegged the losses to the state through damage to infrastructure and property at 2.87 billion U.S. dollars.
Cause_General	However, the industry estimates the losses by way of loss of working days, cancellations and drop in economic activity to be close to 3.5 billion U.S. dollars.
Cause_General	On Tuesday, Kerala Chief Minister Pinarayi Vijayan said the United Arab Emirates (UAE) has offered to extended 100 million U.S. dollars of assistance to rebuild the flood-ravaged state.
Cause_General	Kerala has 44 rivers flowing through it.
Distant_Evaluation	Experts said floods in Kerala would not have been so severe if local authorities had gradually released water from at least 30 of its dams.
Main	(Reuters) - A magnitude 6.5 earthquake that struck off the coast of Indonesia’s Tanimbar Islands on Saturday caused no damage and created no threat of a tsunami, Indonesian authorities said.
Distant_Evaluation	“The quake was felt faintly for around two to three seconds,” Sutopo Purwo Nugroho, spokesman for Indonesia’s Disaster Mitigation Agency, said.
Distant_Evaluation	“There was no panic in Tiakur and Saumlaki, areas close to the epicenter.”
Main	Conditions were “safe” near the epicenter and there were no victims or property damage, Nugroho said.
Cause_Specific	The U.S. Geological Survey recorded the quake as centered at sea 279 kilometers (173 miles) west of the town of Saumlaki in Indonesia’s remote Tanimbar Islands.
Main	Indonesia’s Meteorolgy and Meteorological, Climatological and Geophysics Agency (BMKG) said there was no tsunami potential from the quake, which was recorded at 162 kilometers deep.
Cause_General	Indonesia sits on the Pacific Ring of Fire and is regularly hit by earthquakes.
Distant_Historical	In 2004, the Indian Ocean tsunami killed 226,000 people in 13 countries, including more than 120,000 in Indonesia.
Error	Source: Xinhua| 2018-08-19 21:50:06|Editor: Chengcheng
Error	Video Player Close
Main	NANJING, Aug. 19 (Xinhua) -- Nine people have been confirmed dead after Typhoon Rumbia, the 18th this year, wreaked havoc across central and eastern China.
Main	As of 2 p.m. Sunday, seven people have been reported dead and 18 others injured after heavy rain hit eastern Chinese city of Xuzhou.
Cause_General	More than 924,000 people and about 68,000 hectares of crops have been affected.
Cause_General	More than 1,800 houses have been damaged.
Cause_General	Nine cities and 33 counties across east China's Anhui Province have also been hit by heavy rain, according to the provincial disaster relief and civil affairs departments.
Main	As of Sunday noon, one person has been confirmed dead and 13 others were injured.
Cause_General	More than 1.7 million people and nearly 243,000 hectares of crops have been affected, local authorities said.
Cause_General	Typhoon Rumbia has caused direct economic losses of over 1.1 billion yuan (160 million U.S. dollars) in the province.
Cause_General	More than 4,000 houses have been damaged.
Cause_General	An emergency response was launched in Anhui on Sunday afternoon.
Cause_General	Disaster relief teams have been dispatched to affected areas to assess conditions and deliver supplies to affected residents.
Cause_General	Local departments are also repairing and examining infrastructure including roads, drainage and buildings.
Cause_General	In neighboring Henan Province, around 888,000 residents have been affected by Typhoon Rumbia.
Main	As of Sunday noon, one person has been reported dead.
Cause_General	Nearly 109,000 hectares of crops have been affected by heavy rain brought by the tropical storm.
Cause_General	The direct economic losses are estimated at 198 million yuan, including 190 million yuan in agricultural losses.
Cause_Specific	Between Friday morning and Sunday morning, rainstorms have battered the eastern and northern parts of Henan, according to the provincial meteorological observatory.
Cause_Specific	Three meteorological stations have seen precipitation exceeding 500 millimeters, while daily precipitation has set records in eight meteorological stations in the province.
Distant_Expectations_Consequences	In the northern parts of the province, rainstorms will last in the daytime on Sunday and will move out of the province at night.
Cause_General	Local civil affairs departments have dispatched personnel to disaster-hit areas to evacuate and relocate affected residents and examine the damage.
Cause_General	They are also monitoring changes in the weather, river water levels and disaster conditions.
Cause_General	Heavy rain and floods also disrupted train services scheduled to pass the province, according to Beijing railway authorities.
Main	MAZATLAN, Mexico (Reuters) - Hurricane Willa, an extremely dangerous a Category 4 storm, weakened slightly as it veered toward popular tourist resorts on Mexico’s Pacific coast on Monday, prompting government warnings for people to leave high-risk areas and take cover.
Error	A general view of Mazattlan is seen through a window of a plane as Hurricane Willa approaches the Pacific beach resort of Mazatlan, Mexico October 22, 2018.
Error	REUTERS/Henry Romero
Main_Consequence	Mexican authorities urged residents to evacuate their homes for temporary shelters, closed ports, canceled classes and suspended beachside and marine activities.
Main	The storm was due to come ashore after lunch on Tuesday just south of Mazatlan, a popular beach resort in the northwestern state of Sinaloa.
Main	Several other tourist destinations in the neighboring state of Nayarit also lie near to the storm’s path.
Cause_Specific	Willa, which earlier in the day had been a Category 5 on the five-step Saffir-Simpson scale, was blowing maximum sustained winds of near 150 miles per hour (240 kph) by evening with higher gusts, the U.S. National Hurricane Center (NHC) said.
Distant_Expectations_Consequences	Complete power outages, damage to roofs and even the foundations of buildings that are up to 500 meters (1,640 feet) from the coastline were possible, Mexico’s National Meteorological Service (SMN) said.
Main_Consequence	In Sinaloa, Tuesday classes were canceled in towns stretching more than 120 miles (200 km) across the state, including Mazatlan, as well as in all of Nayarit.
Distant_Expectations_Consequences	Alberto Hernandez, head of the SMN, said the storm would probably be a Category 4 or 3 hurricane when it reached land, and could cause waves several meters (feet) high.
Distant_Expectations_Consequences	It could also lead to the formation of waterspouts in front of the coast of Puerto Vallarta, the SMN said, referring to another beach resort in the state of Jalisco next to Nayarit.
Distant_Historical	Nearly three years ago to the day, Hurricane Patricia, one of the most powerful storms on record, struck Mexico close to Puerto Vallarta with winds that tore down trees, moved cars and forced thousands of people to flee homes.
Distant_Evaluation	Speaking in the western city of Guadalajara, President Enrique Pena Nieto warned the population to prepare for the arrival of Willa and urged residents to take cover.
Distant_Expectations_Consequences	The storm was about 100 miles (160 km) west of the town of Cabo Corrientes and is “expected to be a dangerous major hurricane when it reaches the coast of Mexico”, the NHC said.
Distant_Expectations_Consequences	Willa is moving northward and is forecast to gradually lose power during the next day or so and weaken rapidly after hitting the coast, the Miami-based hurricane center added.
Distant_Evaluation	The SMN urged residents to “exercise extreme caution” as rains have softened the soil in some areas.
Distant_Expectations_Consequences	Willa’s downpours could cause landslides, flooding and damage to roadways.
Cause_General	The NHC said that the Air Force Reserve Hurricane Hunter Aircraft that was en route to Willa experienced a safety issue before entering the storm and had to return to base.
Distant_Expectations_Consequences	Willa is expected to douse coastal states Jalisco, Nayarit and Sinaloa with 6 to 12 inches (15 to 30 cm) of rain, likely triggering flash floods and landslides, the NHC said.
Distant_Expectations_Consequences	Some areas may see as much as 18 inches (45 cm) of rainfall.
Cause_General	To the south, Tropical Storm Vicente weakened further, with maximum sustained winds of 40 mph (65 kph).
Distant_Expectations_Consequences	It was churning some 310 miles (500 km) southeast of the Pacific port Manzanillo, and would likely dissipate soon, the NHC said.
Main	BARCELONA (Reuters) - Hurricane Leslie is expected to hit the Iberian Peninsula within hours, authorities said on Saturday, bringing strong winds and heavy rains days after deadly floods on the Spanish island of Mallorca.
Main	The storm will most likely hit land around the Portuguese capital of Lisbon, before moving across the peninsula, bringing winds of up to 100 km/h (60 mph), Spain’s state weather service said.
Cause_General	Earlier this week, 12 people died in the flooding on Mallorca in the Mediterranean.
Distant_Expectations_Consequences	Currently a Category 1 hurricane, Leslie is expected to weaken slightly as it moves east on Saturday, the U.S. National Hurricane Centre (NHC) said.
Cause_Specific	As of Saturday afternoon, Leslie was about 200 miles (320 km) west of Lisbon, the NHC said, adding that it is expected to become a post-tropical cyclone and dissipate by Sunday night or Monday.
Distant_Expectations_Consequences	Spanish emergency services warned of the possibility of flash floods and urged to motorists to be vigilant in case of strong winds.
Distant_Expectations_Consequences	Separate storm fronts in the north and east of Spain mean heavy rain is expected across much of the country on Sunday.
Cause_General	Heavy rain hit Mallorca on Tuesday, sending torrents of brown water along narrow streets in the town of Sant Llorenc.
Cause_General	Rivers burst their banks and swamped homes, leaving roadsides strewn with wrecked vehicles and beaches covered in debris.
Main	HAVANA (Reuters) - Flooding in central Cuba caused by torrential rainfall in the wake of the subtropical storm Alberto has killed four people and prompted the evacuation of tens of thousands, Cuban state-run media said late on Tuesday.
Error	FILE PHOTO: A view of a partially flooded farm as Subtropical Storm Alberto passes by the west coast of Cuba, in Bahia Honda, Cuba, May 26, 2018.
Error	REUTERS/Alexandre Meneghini
Main_Consequence	After rain dumped more than 4 inches (10 cm) of water in 24 hours, flood waters swept away a bridge and damaged roads and other infrastructure, leaving many communities cut off and nearly 60,000 people without electricity, the media reported.
Main_Consequence	Authorities had to close down part of the national highway after a nearby river burst it banks when they opened the floodgates of the Palmarito reservoir because it had exceeded its maximum capacity.
Main_Consequence	Interior Minister Julio Cesar Gandarilla said in a government meeting with provincial authorities headed by new President Miguel Diaz-Canel that four people had died in the flooding.
Main_Consequence	Seventy-seven year old Cuban Quintiliano Simó Ortega died when trying to cross a flooded river by horseback in Trinidad on the south central coast to get to his farm, the Cuban News Agency reported.
Cause_General	This is the second crisis Diaz-Canel has faced since being selected six weeks ago to replace Raul Castro as Cuba’s president.
Cause_General	The floods come 11 days after a plane crashed shortly after takeoff from Havana, killing 112.
Distant_Evaluation	On each occasion, he has appeared publicly at the forefront of the crisis management, striking a contrast that many Cubans have welcomed to Castro who operated behind the scenes.
Distant_Expectations_Consequences	Diaz-Canel was cited by state media as saying that authorities should focus on re-establishing basic services such as electricity and transportation when the weather started to improve.
Cause_General	Alberto, the first storm of the 2018 Atlantic hurricane season, which only officially starts on June 1, already weakened into a subtropical depression on Tuesday after making landfall in the south of the United States, according to the U.S. National Hurricane Center (NHC).
Distant_Expectations_Consequences	U.S. forecasters said last week they expected the 2018 Atlantic hurricane season to be near-normal to above-normal in number and intensity of storms.
Distant_Historical	Last year, Hurricane Irma killed at least 10 people during a devastating three-day rampage along the length of Cuba.
Error	Source: Xinhua| 2018-09-21 01:50:12|Editor: Mu Xuequan
Error	Video Player Close
Main	"PARIS, Sept. 20 (Xinhua) -- Over 40 countries in the Pacific Rim will participate in a mock tsunami scenario for September-November period this year to test their ""tsunami decision-making procedures and communication systems and processes,"", UNESCO (UN Educational, Scientific and Cultural Organization) said Thursday."
Main	"Called Exercise Pacific Wave 2018 (PacWave18), the 8th Pacific Tsunami drill ""will simulate Pacific countries in a Tsunami Warning situation requiring government decision-making and community action, essentially all aspects of the Disaster Risk Reduction cycle,"" said UNESCO, a sponsor of scientific studies and exercises on warning systems for various types of natural disasters."
Distant_Expectations_Consequences	Thanks to the PacWave18, concerned countries would have the opportunity to test new tools including tsunami wave forecasts that will allow each country to better assess its own tsunami threat, according to the Paris-based UN body.
Main	As part of the exercise, participating countries would select from seven different Pacific scenarios based on real events from the past and conduct at least a Tabletop Exercise within the period of September to November, it noted.
Main	The Pacific Tsunami Warning Center in Hawaii, NWPTAC in Japan, and the SCSTAC in China would send simulated warnings, which would trigger a country's tsunami response that would be evaluated by experts, it added.
Distant_Evaluation	"""The events of the 2009 Samoa Islands Region, 2010 Chile, 2011 Japan, and the February 2013 Solomon Islands tsunamis have increased our need to be more prepared for such events,"" said Vladimir Ryabinin, Executive Secretary of the Intergovernmental Oceanographic Commission."
Distant_Expectations_Consequences	"""This important exercise will validate the enhanced products for future official use by countries of the Pacific Tsunami Warning and Mitigation System,"" he added."
Cause_General	About 76 percent of the world's deadly tsunami occurrences take place in the Pacific Ocean and connected seas.
Distant_Historical	Five deadly tsunamis have hit the region over the past eight years: Samoa and Tonga were hit in 2009, Chile in 2010 and 2015, Japan in 2011 and the Solomon Islands in 2013.
Main	NEW DELHI, June 13 (Xinhua) -- At least 10 people were killed and several others injured after lightning struck them at different places in India's eastern state of West Bengal, officials said Wednesday.
Main	The lightning struck Bankura, Hooghly, West Midnapore, Birbhum and North 24 Parganas districts on Tuesday.
Main_Consequence	"""Yesterday lightning killed 10 people and injured several others in the state,"" a disaster management official said."
Main_Consequence	"""Four people were killed in Bankura district, three in Hooghly, and one each in West Midnapore, Birbhum and North 24 Parganas."""
Cause_Specific	On Tuesday the state received its first major spell of rain from the southwest monsoon.
Cause_General	The downpour led to severe water logging and a delay in train services in Kolkata city.
Distant_Expectations_Consequences	India's Meteorological Department has predicted heavy rain at isolated places in West Bengal over the next 24 hours, and has advised fishermen to avoid venturing into the sea.
Cause_General	Last month storms accompanied by lightning and rains killed over 250 people and injured more than 400 in five states.
Error	Source: Xinhua| 2018-10-01 15:01:19|Editor: Yamei
Error	Video Player Close
Error	Photo taken on Sept. 30, 2018 shows the view inside a building in Palu in Central Sulawesi province, Indonesia.
Error	(Xinhua/Iqbal Lubis)
Main	JAKARTA, Oct. 1 (Xinhua) -- Death toll of earthquakes and tsunami in Central Sulawesi province of central Indonesia has climbed to 1,203 on Monday.
Cause_General	Reports released by Disaster Management Institute of Indonesia, Care for Humanity and Humanity Data Center revealed that the data was counted in the provincial capital of Palu and Donggala district, not including figures from two other affected districts of Parigi Mountong and North Mamuju.
Cause_General	The data was obtained from four hospitals and three villages, one sub-district and one police station, as well as one mosque in Palu city and Donggala district.
Cause_Specific	Powerful and shallow under-earth quakes of measuring 6.0, 7.4 and 6.1 magnitude and a tsunami devastated the province on Friday, with the hardest-hit area being provincial capital Palu and Donggala district.
Cause_General	A total of 215 after-shocks have stricken the province so far.
Cause_Specific	The tsunami with the height of 0.5 to 3 meters devastated coastal areas near Talisa beach in Palu city and Donggala district, the meteorology and geophysics agency revealed.
Distant_Evaluation	Indonesia is prone to earthquakes as it sits on a vulnerable quake-affected areas called the Pacific Ring of Fire.
Error	Source: Xinhua| 2018-09-24 23:47:26|Editor: mym
Error	Video Player Close
Error	The beach where hundreds of civilians ran to avoid the deadly wildfire on the 23rd of July is seen in Mati, eastern Attica, on Sep. 24, 2018.
Error	Two months have passed since the wildfire that took 99 lives and burned down hundreds of houses and buildings in Mati, 29 kilometers east of Athens.
Error	(Xinhua/Marios Lolos)
Error	by Natasha Pavlopoulou
Main	MATI, Greece, Sept. 24, (Xinhua) -- Two months after Greece's seaside resort of Mati was engulfed by a devastating wildfire, which had claimed 99 lives, a distinguished Greek climate expert has warned of the risks of more extreme weather and called for actions to deal with them.
Main	As Mati's local authorities are still trying to heal the wounds of fire, Christos Zerefos, Supervisor of the Research Center for Atmospheric Physics and Climatology of the Academy of Athens and member of various International Scientific Committees, warned in a recent interview with Xinhua that the climate change will make us more often face extreme weather events, either strong winds or heavy rainfall.
Distant_Expectations_Consequences	And he urged for actions by the end of this century to get Greece better ready for natural disasters.
Distant_Expectations_Consequences	"""If we do not take action at national and international level by the end of the 21st century, the cost of natural disasters in our country will amount to 700 billion euros (823.8 billion U.S. dollars)."
Distant_Evaluation	"It is twice the debt of Greece,"" warned Zerefos."
Distant_Evaluation	As one of the experts Greek Prime Minister Alexis Tsipras turned to in the aftermath of the tragedy, Zerefos described the scenes in Mati, only 29 km east of Capital Athens, as a battlefield after bombardment.
Cause_General	The signs of disaster are still visible, as hundreds of gutted houses are left in ruins and people are still accommodated at camps, according to Zerefos.
Cause_Specific	The Greek prime minister has requested their scientific knowledge and experience for dealing with natural disasters and avoiding such tragedies in the future.
Distant_Evaluation	One of the main causes of the fire, according to Zerefos, is that the firefighting forces did not manage to control it in the first five minutes, as strong winds were blowing in the area.
Cause_Specific	Another bad estimate was that the wind would change direction and that Marathon Avenue, where Marathon race was born 2,500 years ago, would serve as a natural obstacle to the blazes, something that did not happen.
Cause_General	"""In the disaster, except from the pine trees, more than 200 cars were also burned in the area."
Distant_Evaluation	The burning of cars equals to about one and a half gasoline tank, explosions occurred and temperatures rose too much, having reached 1,300 degrees Celsius.
Distant_Evaluation	"So it was like a war, as if the area had been bombarded,"" Zerefos explained."
Distant_Evaluation	For Zerefos, preventing such kind of disaster from happening again is also very important.
Distant_Expectations_Consequences	"""If we strengthen the prevention and protection mechanisms, a process that has already begun, this cost will be reduced to around 400 billion euros (470.7 billion U.S. dollars)."
Distant_Evaluation	"It is important therefore to adapt as it is important to try to learn to live with the extreme phenomena,"" the Greek scientist concluded."
Distant_Expectations_Consequences	Some flood control projects have already entered into force in the afflicted areas of Attica and will cost 17 million euros (20 million U.S. dollars), according to a recent Greek Economy and Development ministry pres statement.
Cause_General	The aim is to shield the affected areas against natural disasters, and to protect and regenerate the ecosystems.
Cause_General	Last week the number of the victims from the deadly fire in Mati rose to 99, as one woman was succumbed to her injuries.
Cause_General	The 26-year-old lost her battle to life after a long stay in the Intensive Care Unit.
Cause_General	There are still 17 injured in hospitals.
Error	(1 euro =1.177 U.S. dollars)
Main	WILSON, N.C. (Reuters) - Tropical Storm Florence dumped “epic” amounts of rain on North and South Carolina as it trudged inland on Saturday, knocking out power and causing at least eight deaths as flood waters that have devastated many communities kept rising.
Cause_General	Florence’s intensity has diminished since it roared ashore along the U.S. mid-Atlantic coast on Friday as a hurricane.
Distant_Expectations_Consequences	But its slow march over the two states, crawling west at only 3 miles per hour (6 km per hour), is expected to leave large parts of the region deluged in the coming days, the National Hurricane Center in Miami said late Saturday.
Cause_General	“This system is unloading epic amounts of rainfall, in some places measured in feet and not inches,” North Carolina Governor Roy Cooper told a news briefing.
Cause_General	His state has already endured record rainfall, with much more forecast to come.
Distant_Expectations_Consequences	Rivers will continue to rise days after the rain has stopped, he said.
Cause_General	“This is a hurricane event followed by a flood event,” said South Carolina Governor Henry McMaster.
Main_Consequence	With flood waters advancing rapidly in many communities, around 50 stranded people had been airlifted out by helicopter in North Carolina, said Petty Officer Michael Himes of the U.S. Coast Guard.
Main_Consequence	More than 26,000 hunkered down in shelters.
Distant_Expectations_Consequences	Numerous roads were closed, and authorities warned of the risk of landslides, tornadoes and flash floods, with dams and bridges in peril as rivers and creeks swelled.
Main_Consequence	As of Saturday, about 676,000 homes and businesses were without power in North Carolina, along with 119,000 in South Carolina.
Main_Consequence	North Carolina officials said there had been at least seven storm-related fatalities in the state, with unconfirmed reports of a further three deaths.
Main_Consequence	South Carolina authorities reported one death.
Main_Consequence	The White House said President Donald Trump approved making federal funding available in some affected counties.
Distant_Evaluation	Trump, who plans a visit to the region next week, tweeted his “deepest sympathies and warmth” to the families and friends of those who had lost their lives.
Error	(GRAPHIC: Hurricane Florence to pummel U.S. Southeast for days - tmsnrt.rs/2oZFKSb)
Distant_Expectations_Consequences	WORST YET TO COME
Cause_General	At 2300 EDT (0300 GMT), the NHC said Florence had maximum sustained winds of 40 miles per hour (65 km), and was slowly drifting westward over South Carolina.
Distant_Expectations_Consequences	The center said the storm would dump as much as 40 inches (102 cm) of rain along coastal areas of the Carolinas, as well as up to 10 inches in southwestern Virginia.
Error	During a driving rain, Maggie Belgie of The Cajun Navy, carries a child evacuating a flooding trailer community during Hurricane Florence in Lumberton, North Carolina, U.S. September 15, 2018.
Error	REUTERS/Randall Hill
Main_Consequence	In Fayetteville, a North Carolina city of about 210,000 people about 90 miles inland, authorities told thousands of residents near the Cape Fear River and Little River to get out of their homes by Sunday afternoon because of the flood risk.
Distant_Expectations_Consequences	“If you are refusing to leave during this mandatory evacuation, you need to do things like notify your legal next of kin because the loss of life is very, very possible,” Mayor Mitch Colvin said at a news conference.
Distant_Expectations_Consequences	“The worst is yet to come,” he added.
Main	The storm made landfall on Friday near Wilmington, a city of about 120,000 squeezed between North Carolina’s Atlantic coastline and the Cape Fear River.
Main_Consequence	On Saturday, its streets were strewn with downed tree limbs and carpeted with leaves and other debris.
Main_Consequence	Electricity remained out for much of the city, known for its historic mansions, with power lines lying across roads like wet strands of spaghetti.
Main_Consequence	Near the Sutton Power Plant in Wilmington, coal ash leaked from a Duke Energy landfill.
Distant_Expectations_Consequences	The site lost enough material to fill around two-thirds of an Olympic-sized pool, the company said in a statement, adding that it did not believe the incident posed a risk to health or the environment.
Cause_General	Officials had warned before the storm that the rains could risk tainting waterways with murky coal ash and toxic hog waste.
Main_Consequence	Florence has already set a North Carolina record for rainfall totals, exceeding that of Hurricane Floyd, which struck in 1999 and caused 56 deaths.
Main_Consequence	Floyd produced 24 inches of rain in some parts of the state, while Florence has already dumped about 30 inches in areas around Swansboro.
Error	Slideshow (20 Images)
Main_Consequence	In New Bern, about 90 miles northeast of Wilmington at the confluence of two rivers, Florence overwhelmed the town of 30,000 and left the downtown area under water.
Distant_Evaluation	Some area residents described a harrowing retreat as the storm hit.
Distant_Anecdotal	“It was pitch black and I was just scared out of my mind,” said Tracy Singleton, who with her family later drove through torrential rain and high winds from her home near New Bern.
Cause_General	South Carolina authorities said law enforcement officers were guarding against looting in evacuated areas, while Wilmington set a curfew on Saturday evening in response to looting in one area.
Cause_General	As the United States dealt with Florence, a strong typhoon tore across the northern tip of the Philippines, wrecking homes and triggering landslides before heading toward Hong Kong and China.
Error	(In this October 13 story, corrects paragraph 3 to Weather Company instead of Weather Channel, corrects paragraph 5 producer of video to Weather Company instead of Weather Channel)
Error	FILE PHOTO: Search and rescue crews walk past debris caused by Hurricane Michael in Mexico Beach, Florida, U.S. October 11, 2018.
Error	REUTERS/Jonathan Bachman/File Photo
Error	By Gabriella Borter and Barbara Goldberg
Cause_Specific	(Reuters) - When Oscar-winning deaf actress Marlee Matlin turned to the internet to view a video warning about Hurricane Michael, she was quickly reminded that sign language interpreters are often edited out of broadcast clips and closed captioning seems to be non-existent online.
Distant_Evaluation	“There are 35 million deaf and hard of hearing people and it’s amazing today that there isn’t full access to them,” she told Reuters through an interpreter on Friday in a telephone interview.
Main	Matlin drew attention to emergency communication glitches with disabled people earlier in the week, when she tweeted on Tuesday about the Weather Company’s failure to include closed captioning in reports about the approaching storm.
Cause_Specific	“Dear @weatherchannel I wanted to share this video for the thousands of Deaf and Hard Of Hearing residents in the path of #HurricaneMichael but unfortunately, it’s NOT closed captioned.
Distant_Evaluation	Access to info is VITAL; it’s a life or death matter.
Distant_Evaluation	Thank you,” Matlin wrote.
Cause_Specific	Matlin posted a link to a video produced by the Weather Company, which includes the Weather Channel logo on its website but is separate from the television network.
Main	Emergency notifications about troubles ranging from life-threatening tornadoes to New York City subway delays fail to reach Americans with hearing loss because of the failure to integrate closed captioning on public address systems, she noted.
Distant_Evaluation	“‘There’s not so many of you, so it’s not so important for us.’ That’s the way we feel,” Matlin said.
Distant_Evaluation	“Everything is migrating to the internet.
Cause_Specific	It’s breaking news and you bring up the website video and it’s just the clips.
Cause_Specific	There is no captioning.”
Distant_Evaluation	Even when officials include signers at their news conferences, viewers trying to catch up to the news online later are unable to see them in edited video clips, she said.
Distant_Evaluation	“When they show the mayor or the sheriff, there is always an interpreter next to them, but they show a clip and then it goes away,” Matlin said.
Cause_General	Warning and evacuating people with physical limitations from a fast-moving hurricane requires extraordinary efforts, advocates and state officials said on Friday.
Cause_General	Many disabled people are low income, rely on public transportation and cannot afford private transport or temporary lodging.
Cause_General	Those with physical limitations have difficulty with storm preparation like boarding up homes and storing water bottles.
Cause_General	The more time they have to prepare for a storm the better, but Hurricane Michael’s rapid intensification left thousands with no escape.
Cause_General	The New England Journal of Medicine found “interruption of medical care” was a leading cause of the 3,000 deaths from Hurricane Maria in Puerto Rico.
