3,"Somalia seeks int'l aid as flood affects 500,000 people - Xinhua","According to the OCHA report, some 246,000 people are at risk of flash floods in Baidoa, Southwest region, while in Jubbaland approximately 28,200 people have been displaced by floods, which swept away home, shelters, farms and livestock."
3,"Somalia seeks int'l aid as flood affects 500,000 people - Xinhua","In Belet Weyne, more than 200,000 people are at risk of being affected by floods after River Shabelle burst its banks, forcing many to flee the town to higher grounds."
3,"Somalia seeks int'l aid as flood affects 500,000 people - Xinhua","Meanwhile, a team comprising AU troops and Somali national security forces has evacuated more than 10,000 people marooned by the raging floods in Belet Weyne, HirShabelle state."
3,"Somalia seeks int'l aid as flood affects 500,000 people - Xinhua","""We are taking part in the evacuation of Somali people so as to rescue them from flooded areas and take them to a place near Eel Jaale far from floods,"" said Col Abdourahman Rayale Hareed, the Commander of Djibouti's Hiil 5 Battalion who led the rescue mission."
0,Powerful quake kills 14 on Indonesian tourist island Lombok,"SEMBALUN, Indonesia (Reuters) - A powerful 6.4 magnitude earthquake struck the popular tourist island of Lombok in Indonesia on Sunday killing 14 people and sending villagers fleeing from their beds into open fields to avoid collapsing buildings."
7,Powerful quake kills 14 on Indonesian tourist island Lombok,"The quake, which rocked the island early in the morning when many people were still asleep, injured 162 people and damaged thousands of houses."
7,Powerful quake kills 14 on Indonesian tourist island Lombok,"Electricity was cut off in the worst-hit area, Sembalun, a sparsely populated area of rice paddies and the slopes of Mount Rinjani on the northern side of the island."
7,Powerful quake kills 14 on Indonesian tourist island Lombok,"A 30-year-old Malaysian woman visiting Mount Rinjani, a popular trekking destination, was among those killed, said Sutopo Purwo Nugroho, the disaster mitigation agency spokesman."
3,Powerful quake kills 14 on Indonesian tourist island Lombok,He said the area was temporarily closed to climbers because there were reports of landslides.
3,Powerful quake kills 14 on Indonesian tourist island Lombok,"Hundreds of climbers are being evacuated from the Rinjani national park and 115 have been safely escorted out, Nugroho said."
1,Powerful quake kills 14 on Indonesian tourist island Lombok,"“The most pressing needs now are medical personnel, stretchers, health equipment, kids wares and food,” Nugroho said."
3,Powerful quake kills 14 on Indonesian tourist island Lombok,"An emergency tent was set up on a street in Sembalun to treat the injured because the local hospital was damaged, and those in a critical condition were taken to other hospitals."
4,Powerful quake kills 14 on Indonesian tourist island Lombok,“It happened so suddenly at around 6 in the morning.
4,Powerful quake kills 14 on Indonesian tourist island Lombok,"Suddenly everything simply collapsed,” said Siti Sumarni, a Sembalun resident."
4,Powerful quake kills 14 on Indonesian tourist island Lombok,"“My child was inside the house, thankfully he survived.”"
6,Powerful quake kills 14 on Indonesian tourist island Lombok,"Damage is seen following an earthquake in Lombok, Indonesia, July 29, 2018 in this picture obtained from social media."
6,Powerful quake kills 14 on Indonesian tourist island Lombok,Lalu Onank/Social Media via REUTERS
4,Powerful quake kills 14 on Indonesian tourist island Lombok,"Standing outside a green tent set up on a dusty field, she said nothing was left of her house."
3,Powerful quake kills 14 on Indonesian tourist island Lombok,Video footage showed ambulances lining the streets of Lombok and many houses damaged with only parts of brick walls standing.
4,Powerful quake kills 14 on Indonesian tourist island Lombok,"“We jumped out of our beds to avoid anything falling on our heads,” said Jean-Paul Volckaert who runs a hotel near Senggigi on the western side of Lombok."
4,Powerful quake kills 14 on Indonesian tourist island Lombok,“I’ve been walking around but so far there is no damage.
4,Powerful quake kills 14 on Indonesian tourist island Lombok,We were very surprised as the water in the pools was swaying like a wild sea.
4,Powerful quake kills 14 on Indonesian tourist island Lombok,"There were waves in the pools but only for 20 to 30 seconds,” he told Reuters by telephone."
8,Powerful quake kills 14 on Indonesian tourist island Lombok,A magnitude 6.4 earthquake is considered strong and is capable of causing severe damage.
3,Powerful quake kills 14 on Indonesian tourist island Lombok,"The Lombok quake struck at 6:47 a.m. (2247 GMT on Saturday) and was only 4.35 miles deep (7 km), a shallow depth that would have amplified its effect."
3,Powerful quake kills 14 on Indonesian tourist island Lombok,"It was centered 50 km (31 miles) northeast of the city of Mataram, according to the U.S. Geological Survey, but it was also felt strongly to the west on the neighboring island of Bali, Indonesia’s top tourist destination."
3,Powerful quake kills 14 on Indonesian tourist island Lombok,"Over a hundred of subsequent tremors were recorded, with the largest aftershock recorded at 5.7 magnitude, Indonesia’s Meteorological, Climatological and Geophysics Agency said."
6,Powerful quake kills 14 on Indonesian tourist island Lombok,Slideshow (13 Images)
3,Powerful quake kills 14 on Indonesian tourist island Lombok,The earthquake was on land and did not trigger any waves or tsunami.
1,Powerful quake kills 14 on Indonesian tourist island Lombok,"Earthquakes are common in Indonesia, which is located on the seismically active “Ring of Fire” that surrounds the shores of the Pacific Ocean."
6,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua",Source: Xinhua| 2018-09-11 00:16:40|Editor: yan
6,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua",Video Player Close
0,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","WASHINGTON, Sept. 10 (Xinhua) -- Florence has rapidly strengthened into a major hurricane as it's approaching the southeastern U.S. coast,"" the U.S. National Hurricane Center (NHC) said Monday."
2,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","The center of Florence was located about 2,000 kilometers east-southeast of Cape Fear, state of North Carolina, packing maximum sustained winds of 185 km per hour (kph), moving west at 20 kph, according to the latest advisory published by the weather forecaster."
8,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","On the forecast track, the center of Florence will move over the southwestern Atlantic Ocean between Bermuda and the Bahamas Tuesday and Wednesday before approaching the coast of South Caroline or North Caroline on Thursday, said the NHC."
8,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","Florence, a Category 3 hurricane on the Saffir-Simpson Hurricane Wind Scale, is expected to further intensify and remain an extremely dangerous major hurricane through Thursday, it added."
7,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","The governors of South Carolina, North Carolina and Virginia have declared states of emergency."
1,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","""Now is the time for your family also to prepare and stay tuned for more updates,"" South Carolina Governor Henry McMaster said."
1,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","""Plan for the worst, pray for the best."""
8,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","South Carolina emergency management officials said they were ""preparing for the possibility of a large-scale disaster."""
8,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua",About 750 National Guard members were expected on duty in the state.
8,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","The U.S. Navy said all ships in Virginia's coastal Hampton Roads area were preparing to leave port for open seas Monday, according to reports."
3,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","Heavy rain in the Washington D.C. area over the weekend has already led to flooding in historic Alexandria, Virginia, local media reported, and the U.S. National Weather Service issued a flood watch for part of the Potomac River."
3,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua",Hurricanes reaching Category 3 and higher are considered major hurricanes because of their potential in causing a significant loss of life and damage.
3,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","Florence, the first major hurricane of the Atlantic season, was once a Category 4 hurricane last week, packing maximum sustained winds of 215 kph, before weakening gradually to a tropical storm, which regained hurricane strength Sunday morning."
1,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","Officials said the largest threat to life from hurricanes is not the high winds, noting that flooding is the deadliest result of these storms."
8,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","Current forecast models indicate that Florence could strike the Carolinas and enter central Virginia, possibly stalling and dropping more than 20 inches of rain in some areas."
8,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","That will lead to widespread and dangerous flooding, inundation of roads and damaged infrastructure."
8,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua",Potential widespread power outages are also expected.
8,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","The U.S. National Guard urged local residents and visitors to prepare for rising waters, flash flooding."
3,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","Florence is one of three hurricanes churning in the Atlantic Ocean, along with Helene and Isaac."
8,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","While Helene is forecast to spin to sea away from land, Isaac is a real threat to the Caribbean later this week, according to the NHC."
8,"Florence strengthens into major hurricane, targeting southeast U.S. - Xinhua","In addition, in the Pacific Ocean, what's now Hurricane Olivia is forecast to approach Hawaii as a tropical storm on Tuesday."
0,North Carolina devastated as floodwaters rise from deadly storm Florence,"WILMINGTON/WILSON, N.C. (Reuters) - Deadly storm Florence drenched North Carolina with more downpours on Sunday, cutting off the coastal city of Wilmington, damaging tens of thousands of homes and threatening worse flooding as rivers fill to the bursting point."
7,North Carolina devastated as floodwaters rise from deadly storm Florence,The death toll rose to at least 17.
3,North Carolina devastated as floodwaters rise from deadly storm Florence,"Florence, a onetime hurricane that weakened to a tropical depression by Sunday, dumped up to 40 inches (100 cm) of rain on parts of North Carolina since Thursday, and continued to produce widespread heavy rain over much of North Carolina and eastern South Carolina, the National Weather Service said."
1,North Carolina devastated as floodwaters rise from deadly storm Florence,"“The storm has never been more dangerous than it is right now,” North Carolina Governor Roy Cooper told a news conference."
8,North Carolina devastated as floodwaters rise from deadly storm Florence,"Many rivers “are still rising, and are not expected to crest until later today or tomorrow.”"
8,North Carolina devastated as floodwaters rise from deadly storm Florence,"Some rivers were not expected to crest until Monday or Tuesday, the National Weather Service said."
3,North Carolina devastated as floodwaters rise from deadly storm Florence,"More than 900 people were rescued from rising floodwaters and 15,000 remained in shelters in the state, Cooper said."
3,North Carolina devastated as floodwaters rise from deadly storm Florence,"Many of those rescues took place on swift boats in Wilmington, a historic coastal city of about 117,000 people on a peninsula between the Cape Fear River and the Atlantic Ocean."
3,North Carolina devastated as floodwaters rise from deadly storm Florence,"Rescue crews negotiated downed trees and power lines to reach stranded residents, Mayor Bill Saffo told WHQR radio."
1,North Carolina devastated as floodwaters rise from deadly storm Florence,"“There are no roads ... that are leading into Wilmington that are passable because of the flooding that is taking place now inland,” Saffo said."
7,North Carolina devastated as floodwaters rise from deadly storm Florence,"The National Weather Service issued a flash flood warning for the area until at least Monday morning and said up to 8 inches (20 cm) more rain could fall in some areas, creating an elevated risk for landslides in Western North Carolina."
1,North Carolina devastated as floodwaters rise from deadly storm Florence,Officials urged those who had evacuated to stay away.
1,North Carolina devastated as floodwaters rise from deadly storm Florence,"“Our roads are flooded, there is no access into Wilmington,” New Hanover County Commission Chairman Woody White told a news conference."
1,North Carolina devastated as floodwaters rise from deadly storm Florence,"“We want you home, but you can’t come yet.”"
6,North Carolina devastated as floodwaters rise from deadly storm Florence,"Oliver Kelly, 1 year old, cries as he is carried off the sheriff's airboat during his rescue from rising flood waters in the aftermath of Hurricane Florence in Leland, North Carolina, U.S., September 16, 2018."
6,North Carolina devastated as floodwaters rise from deadly storm Florence,REUTERS/Jonathan Drake
1,North Carolina devastated as floodwaters rise from deadly storm Florence,"In Leland, a low-lying city north of Wilmington, homes and businesses were engulfed by water that rose up to 10 feet (3 meters) over Highway 17, submerging stop signs in what local people called unprecedented flooding."
3,North Carolina devastated as floodwaters rise from deadly storm Florence,"The sheriff’s department and volunteers, including locals and some who came from Texas, rescued stranded residents by boat, extracting families, infants, the elderly and pets."
3,North Carolina devastated as floodwaters rise from deadly storm Florence,Gas stations were abandoned and fallen trees made many roads impassable.
8,North Carolina devastated as floodwaters rise from deadly storm Florence,"The whir of generators could be heard throughout the city, a sound not expected to dim soon as crews work to restore power."
4,North Carolina devastated as floodwaters rise from deadly storm Florence,"In New Bern, a riverfront city near North Carolina’s coast, Bryan Moore and his nephew Logan did exactly what authorities warned against: they left their homes to go swimming in the floodwaters after having spent days at home without electricity or running water."
4,North Carolina devastated as floodwaters rise from deadly storm Florence,"“We were stir-crazy from being inside so long,” Moore said."
4,North Carolina devastated as floodwaters rise from deadly storm Florence,“Feels great.
4,North Carolina devastated as floodwaters rise from deadly storm Florence,The water’s really cool.
4,North Carolina devastated as floodwaters rise from deadly storm Florence,"... We’re just having a good old time out here, enjoying the weather.”"
3,North Carolina devastated as floodwaters rise from deadly storm Florence,"More than 641,000 homes and businesses were without electricity in North and South Carolina and surrounding states, down from a peak of nearly 1 million."
7,North Carolina devastated as floodwaters rise from deadly storm Florence,"Florence set a record in the state for rain from a hurricane, surpassing the previous record of 24 inches (61 cm) set by Hurricane Floyd, which killed 56 people in 1999, said Bryce Link, a meteorologist with private forecasting service DTN Marine Weather."
6,North Carolina devastated as floodwaters rise from deadly storm Florence,Slideshow (15 Images)
7,North Carolina devastated as floodwaters rise from deadly storm Florence,"The storm killed at least 11 people in North Carolina, including a mother and child killed by a falling tree, state officials said."
7,North Carolina devastated as floodwaters rise from deadly storm Florence,"Six people died in South Carolina, including four in car accidents and two from carbon monoxide from a portable generator."
1,North Carolina devastated as floodwaters rise from deadly storm Florence,South Carolina’s governor urged anyone in a flood-prone area to evacuate.
8,North Carolina devastated as floodwaters rise from deadly storm Florence,"“Those rivers in North Carolina that have received heavy rainfall are coming our way,” Governor Henry McMaster said during a news conference."
1,North Carolina devastated as floodwaters rise from deadly storm Florence,“They have not even begun (to crest).
8,North Carolina devastated as floodwaters rise from deadly storm Florence,But they will.
1,North Carolina devastated as floodwaters rise from deadly storm Florence,"And the question is how high will the water be, and we do not know.”"
3,North Carolina devastated as floodwaters rise from deadly storm Florence,"By Sunday night, Florence’s winds had dropped to about 30 miles per hour (45 kph), the National Hurricane Center said, with some weakening forecast over the next 24 hours before intensifying once again as an extratropical low-pressure center.The center of the storm was about 45 miles (70 km) north-northeast of Greenville and moving north at 10 mph (17 kph), the hurricane center said."
0,Florence seen testing North Carolina environmental codes on toxic hog waste,"RALEIGH, N.C./NEW YORK (Reuters) - Tropical Storm Florence could taint North Carolina waterways with murky coal ash and toxic hog waste as heavy rains test environmental rules written with milder weather in mind, carrying the risk of contaminating water with bacteria like salmonella, officials said on Friday."
6,Florence seen testing North Carolina environmental codes on toxic hog waste,"A downed tree blocks a local street during the passing of Hurricane Florence the town of New Bern, North Carolina, U.S., September 14, 2018."
6,Florence seen testing North Carolina environmental codes on toxic hog waste,REUTERS/Eduardo Munoz
3,Florence seen testing North Carolina environmental codes on toxic hog waste,Many of the state’s environmental codes were written to withstand a 25- or 100-year storm.
2,Florence seen testing North Carolina environmental codes on toxic hog waste,"But Florence promises heavy rains that some regions might not see in a thousand years, straining systems meant to keep state residents safe."
8,Florence seen testing North Carolina environmental codes on toxic hog waste,"The deluge could push industrial waste sites to the limit, Governor Roy Cooper said on Friday."
1,Florence seen testing North Carolina environmental codes on toxic hog waste,"“All of the infrastructure here is going to be tested,” Cooper told a news conference."
1,Florence seen testing North Carolina environmental codes on toxic hog waste,“We are deeply concerned about the inland flooding.”
1,Florence seen testing North Carolina environmental codes on toxic hog waste,"Florence would not be the first test of North Carolina manure pits, or “lagoons.”"
5,Florence seen testing North Carolina environmental codes on toxic hog waste,Sixteen lagoons flooded under the foot of rain that came with Hurricane Matthew in 2016.
8,Florence seen testing North Carolina environmental codes on toxic hog waste,"The southeast part of the state is expected to get more than twice that amount in the days ahead, said Bryce Link, a meteorologist at DTN Marine Weather, a forecasting service."
3,Florence seen testing North Carolina environmental codes on toxic hog waste,"There are 62 industrial hog farms within North Carolina’s 100-year floodplain, environmentalists estimate, and Duke Energy Corp has four coal ash sites in the coastal area touched by Florence."
0,Florence seen testing North Carolina environmental codes on toxic hog waste,"If excrement escapes from the lagoons where it is stored, it could potentially contaminate drinking water with bacteria like salmonella, which can cause digestive problems, and, in certain vulnerable patients cause E. coli."
8,Florence seen testing North Carolina environmental codes on toxic hog waste,"The U.S. Environmental Protection Agency is working with storm-struck states and is ready to respond to any breaches, a spokeswoman, Maggie Sauerhage, said."
3,Florence seen testing North Carolina environmental codes on toxic hog waste,"Animal feeding operations above a certain size need to be “designed and operated to handle the rainfall and runoff from 25-year 24-hour storms,” Sauerhage said in an emailed response to questions from Reuters."
8,Florence seen testing North Carolina environmental codes on toxic hog waste,"Even in the midst of a storm, these feeding sites must report leaks, she said."
3,Florence seen testing North Carolina environmental codes on toxic hog waste,"In North Carolina, hog and poultry waste pits make up 6,848 acres of land according to a report from the Environmental Working Group."
3,Florence seen testing North Carolina environmental codes on toxic hog waste,"Still, North Carolina has fewer flood-prone hog farms than it did when Hurricane Floyd inundated about 50 sites in 1999 and sparked statewide reforms."
3,Florence seen testing North Carolina environmental codes on toxic hog waste,"Ash pits and other embankments have ruptured under heavy rain in the past, and Duke Energy has agreed to secure the sites in North Carolina’s lowland areas - but that work is ongoing."
1,Florence seen testing North Carolina environmental codes on toxic hog waste,"Erin Culbert, a spokeswoman for Duke Energy, said the utility was ready to respond as needed to the storm."
1,Florence seen testing North Carolina environmental codes on toxic hog waste,"There is, however, disagreement over the risk posed by Florence."
1,Florence seen testing North Carolina environmental codes on toxic hog waste,"Andy Curliss, head of the North Carolina Pork Council, said spill dangers are overblown, noting that hog farmers have faced severe weather before."
1,Florence seen testing North Carolina environmental codes on toxic hog waste,"“This is not the first hurricane to hit North Carolina,” said Curliss, who noted that many lagoons are at a low point across the state at this time of year."
1,Florence seen testing North Carolina environmental codes on toxic hog waste,But a state lawmaker said that hurricanes have led to dangerous spills in recent years and North Carolina’s laws are too lax to confront severe storms such as Florence.
1,Florence seen testing North Carolina environmental codes on toxic hog waste,"“As a state, we have put our head in the sand,” Representative Pricey Harrison said."
1,Florence seen testing North Carolina environmental codes on toxic hog waste,“Past storms should have been a wakeup call.”
6,Honolulu Mayor signs proclamation of emergency as Tropical Storm Olivia approaching - Xinhua,Source: Xinhua| 2018-09-13 06:23:53|Editor: yan
6,Honolulu Mayor signs proclamation of emergency as Tropical Storm Olivia approaching - Xinhua,Video Player Close
0,Honolulu Mayor signs proclamation of emergency as Tropical Storm Olivia approaching - Xinhua,"LOS ANGELES, Sept. 12 (Xinhua) -- Honolulu Mayor Kirk Caldwell signed a proclamation of emergency Wednesday morning to allow all of the resources to be at immediate disposal as Tropical Storm Olivia approaching U.S. Pacific island state of Hawaii."
1,Honolulu Mayor signs proclamation of emergency as Tropical Storm Olivia approaching - Xinhua,"""We continue to track Tropical Storm Olivia, and we are starting to see the first effects of the storm on Oahu today,"" said Mayor Caldwell in a statement after leading a briefing on the Tropical Storm."
1,Honolulu Mayor signs proclamation of emergency as Tropical Storm Olivia approaching - Xinhua,"""We encourage our residents and visitors to keep a close eye on the storm as it approaches."
1,Honolulu Mayor signs proclamation of emergency as Tropical Storm Olivia approaching - Xinhua,"If you feel unsafe heading out today, please stay home and stay tuned."
8,Honolulu Mayor signs proclamation of emergency as Tropical Storm Olivia approaching - Xinhua,"We'll continue to monitor this situation carefully from our Emergency Operations Center to make sure we can react at a moment's notice,"" he added."
1,Honolulu Mayor signs proclamation of emergency as Tropical Storm Olivia approaching - Xinhua,"""All of our first responders are standing by,"" the Mayor noted."
3,Honolulu Mayor signs proclamation of emergency as Tropical Storm Olivia approaching - Xinhua,The proclamation was signed in conjunction with the emergency proclamation signed by Hawaii Governor David Ige on Sunday.
3,Honolulu Mayor signs proclamation of emergency as Tropical Storm Olivia approaching - Xinhua,"According to the statement, Honolulu's Emergency Operations Center has been fully activated Wednesday morning, requiring 24/7 until a decision is made to deactivate."
3,Honolulu Mayor signs proclamation of emergency as Tropical Storm Olivia approaching - Xinhua,The Department of Emergency Management continues to operate eight storm shelters at various locations around Oahu which is home to the state capital Honolulu in coordination with the American Red Cross.
2,Honolulu Mayor signs proclamation of emergency as Tropical Storm Olivia approaching - Xinhua,"The center of Tropical Storm Olivia made landfall this morning with fierce winds and torrential rain near Kahakuloa on the windward coast of the island of Maui and made a second landfall on the northeast coast of Lanai later, according to NWS Central Pacific Hurricane Center."
3,Honolulu Mayor signs proclamation of emergency as Tropical Storm Olivia approaching - Xinhua,Local officials say the storm caused power outages and road closures in some areas.
0,Tsunami hits Japan after strong quake near Fukushima disaster site,"TOKYO (Reuters) - A powerful earthquake rocked northern Japan early on Tuesday, briefly disrupting cooling functions at a nuclear plant and generating a small tsunami that hit the same Fukushima region devastated by a 2011 quake, tsunami and nuclear disaster."
7,Tsunami hits Japan after strong quake near Fukushima disaster site,"The magnitude 7.4 earthquake, which was felt in Tokyo, sent thousands of residents fleeing for higher ground as dawn broke along the northeastern coast."
3,Tsunami hits Japan after strong quake near Fukushima disaster site,There were no reports of deaths or serious injuries hours after the quake hit at 5:59 a.m. (2059 GMT Monday).
3,Tsunami hits Japan after strong quake near Fukushima disaster site,"It was centered off the coast of Fukushima prefecture at a depth of about 10 kilometers (6 miles), the Japan Meteorological Agency (JMA) said."
7,Tsunami hits Japan after strong quake near Fukushima disaster site,"A wave of up to 1.4 meters (4.5 ft) high was recorded at Sendai, about 70 km (45 miles) north of Fukushima, with smaller waves hitting ports elsewhere along the coast, public broadcaster NHK said."
3,Tsunami hits Japan after strong quake near Fukushima disaster site,Television footage showed ships moving out to sea from harbors as tsunami warnings wailed after alerts of waves of up to 3 meters (10 feet) were issued.
4,Tsunami hits Japan after strong quake near Fukushima disaster site,"“We saw high waves but nothing that went over the tidal barriers,” a man in the city of Iwaki told NTV television network."
7,Tsunami hits Japan after strong quake near Fukushima disaster site,"Aerial footage showed tsunami waves flowing up rivers in some areas, and some fishing boats were overturned in the port of Higashi-Matsushima before the JMA lifted its warnings."
6,Tsunami hits Japan after strong quake near Fukushima disaster site,Related Coverage Bitter lessons of Japan's 2011 tsunami put to use with latest quake
3,Tsunami hits Japan after strong quake near Fukushima disaster site,"The U.S. Geological Survey measured Tuesday’s quake at magnitude 6.9, down from an initial 7.3."
7,Tsunami hits Japan after strong quake near Fukushima disaster site,"All Japan’s nuclear power plants in the area have been shut down in the wake of the March 2011 disaster, which knocked out cooling systems at Tokyo Electric Power Co’s Fukushima Daiichi nuclear plant, causing reactors to melt down and spew radiation into the air, soil and sea."
7,Tsunami hits Japan after strong quake near Fukushima disaster site,"The cooling system for a storage pool for spent nuclear fuel at the reactor at its Fukushima Daini Plant was initially halted on Tuesday, said a spokeswoman for Tokyo Electric Power, known as Tepco, but was restarted soon after."
3,Tsunami hits Japan after strong quake near Fukushima disaster site,"Only two reactors are operating in Japan, both in the southwest."
3,Tsunami hits Japan after strong quake near Fukushima disaster site,Nuclear plants need cooling systems operating even when in shutdown to keep spent fuel cool.
3,Tsunami hits Japan after strong quake near Fukushima disaster site,"Tohoku Electric Power Co said there was no damage to its Onagawa nuclear plant, while the Kyodo news agency reported there were no irregularities at the Tokai Daini nuclear plant in Ibaraki prefecture."
1,Tsunami hits Japan after strong quake near Fukushima disaster site,COAST EVACUATED
3,Tsunami hits Japan after strong quake near Fukushima disaster site,Japanese Minister for Disaster Management Jun Matsumoto told reporters there had been no reports of significant injuries.
3,Tsunami hits Japan after strong quake near Fukushima disaster site,"One woman suffered cuts to her head from falling dishes, Kyodo reported, citing fire department officials."
6,Tsunami hits Japan after strong quake near Fukushima disaster site,"A tidal surge is seen in Sunaoshi River after tsunami advisories were issued following an earthquake in Tagajo, Miyagi prefecture, Japan November 22, 2016, in this video grab image released by Miyagi Prefectural Police via Kyodo."
6,Tsunami hits Japan after strong quake near Fukushima disaster site,Mandatory credit Miyagi Prefectural Police/Kyodo/via REUTERS
1,Tsunami hits Japan after strong quake near Fukushima disaster site,"Earthquakes are common in Japan, one of the world’s most seismically active areas."
3,Tsunami hits Japan after strong quake near Fukushima disaster site,Japan accounts for about 20 percent of the world’s earthquakes of magnitude 6 or greater.
5,Tsunami hits Japan after strong quake near Fukushima disaster site,"The March 11, 2011, quake was magnitude 9, the strongest quake ever recorded in Japan."
5,Tsunami hits Japan after strong quake near Fukushima disaster site,"The massive tsunami it generated knocked out the Fukushima Daiichi plant, causing the worst nuclear crisis since Chernobyl a quarter of a century earlier."
1,Tsunami hits Japan after strong quake near Fukushima disaster site,"Systems have been updated since the 2011 disaster to spread warnings more quickly, said Tsunetaka Omine, head of the Disaster Management Division in Iwaki, a city in Fukushima prefecture."
1,Tsunami hits Japan after strong quake near Fukushima disaster site,"Previously, there were complicated directions on where to evacuate."
1,Tsunami hits Japan after strong quake near Fukushima disaster site,"“But now, we basically just tell people to head away from the sea, to the highest possible ground,” Omine said."
3,Tsunami hits Japan after strong quake near Fukushima disaster site,Authorities now also send tsunami warnings to every mobile phone in the area and broadcast on local radio.
4,Tsunami hits Japan after strong quake near Fukushima disaster site,"Staying in a traditional Japanese inn on the coast in the city of Ofunato with a dozen international high school students on a study tour, teacher Kathy Krauth said the shaking began just seconds after a quake alarm on her phone went off."
4,Tsunami hits Japan after strong quake near Fukushima disaster site,"“I felt like the lessons of 3-11 were really taken to heart,” said Krauth, who teaches a class on the March 2011 disaster and its aftermath."
4,Tsunami hits Japan after strong quake near Fukushima disaster site,"“The feeling was, we just don’t know, but we’re going to be as cautious as we can.”"
8,Tsunami hits Japan after strong quake near Fukushima disaster site,Nissan Motor Co said it would suspend work at its engine factory in Fukushima at least until the latest tsunami warning was lifted.
3,Tsunami hits Japan after strong quake near Fukushima disaster site,"A spokesman said there were no injuries or damage at the plant, which was badly damaged in the 2011 disaster."
6,Tsunami hits Japan after strong quake near Fukushima disaster site,Slideshow (8 Images)
3,Tsunami hits Japan after strong quake near Fukushima disaster site,Toyota Motor Corp said all its factories in northeastern Japan were operating as usual.
7,Tsunami hits Japan after strong quake near Fukushima disaster site,Japan’s famous Shinkansen bullet trains were halted along one stretch of track and some other train lines were also stopped.
3,Tsunami hits Japan after strong quake near Fukushima disaster site,"Japanese financial markets were little affected, with the Nikkei 225 index closing up 0.3 percent and the yen steady against the U.S. dollar."
0,"Deep magnitude 7.8 quake hits offshore from Suva, Fiji: USGS","(Reuters) - A magnitude 7.8 earthquake hit 105 km east-southeast of Suva, Fiji, at a depth of 608 km, the U.S. Geological Survey said on Thursday."
3,"Deep magnitude 7.8 quake hits offshore from Suva, Fiji: USGS",The measure was revised downward from an initial magnitude 8.1 reading by USGS.
8,"Deep magnitude 7.8 quake hits offshore from Suva, Fiji: USGS","The Pacific Tsunami Warning Center said no destructive Pacific-wide tsunami was expected, and there was no tsunami threat to Hawaii."
3,"Deep magnitude 7.8 quake hits offshore from Suva, Fiji: USGS",New Zealand’s Ministry of Civil Defence and Emergency Management said there was no tsunami threat to New Zealand following the earthquake.
6,Trump cancels Missouri rally ahead of Hurricane Florence - Xinhua,Source: Xinhua| 2018-09-12 04:12:31|Editor: yan
6,Trump cancels Missouri rally ahead of Hurricane Florence - Xinhua,Video Player Close
0,Trump cancels Missouri rally ahead of Hurricane Florence - Xinhua,"WASHINGTON, Sept. 11 (Xinhua) -- U.S. President Donald Trump has cancelled a rally planned for Thursday in the mid-west state of Missouri ahead of Category 4 Hurricane Florence threatening to wreak havoc across U.S. East Coast later this week, his campaign announced on Tuesday."
3,Trump cancels Missouri rally ahead of Hurricane Florence - Xinhua,"One day earlier, the president also cancelled a similar rally set for Friday in southern state Mississippi."
1,Trump cancels Missouri rally ahead of Hurricane Florence - Xinhua,"""With Hurricane Florence on its way, we determined that this is the safest decision,"" Trump campaign chief operating officer Michael Glassner said in a statement on Tuesday."
1,Trump cancels Missouri rally ahead of Hurricane Florence - Xinhua,"Also on the day, Trump said his administration is ""absolutely totally prepared"" to respond to Hurricane Florence,"
1,Trump cancels Missouri rally ahead of Hurricane Florence - Xinhua,"""We are absolutely totally prepared,"" the president said after returning to Washington D.C. from a 9/11 memorial service in Pennsylvania."
1,Trump cancels Missouri rally ahead of Hurricane Florence - Xinhua,"""My people just informed me that this is one of the worst storms to hit the East Coast in many years."
8,Trump cancels Missouri rally ahead of Hurricane Florence - Xinhua,"Also, looking like a direct hit on North Carolina, South Carolina and Virginia."
1,Trump cancels Missouri rally ahead of Hurricane Florence - Xinhua,"Please be prepared, be careful and be SAFE!"""
1,Trump cancels Missouri rally ahead of Hurricane Florence - Xinhua,the president tweeted on Monday.
